,Session,Trial,Time-to-Target,Target,Success,Stim Paradigm,Path Efficiency,Shortest Distance,ToD,Average Speed,Total Distance,AD,Target Crosses,Tuning Width
1278,10,27,1.182443259,"[[351, 159], b'D']",1,Combined,0.585858236,11.80737202,0.692744122,16.84432295,20.15397461,0.35278653,2,Narrow
1279,10,28,5.510105371,"[[468, 159], b'G']",0,Combined,0.200683789,8.018291927,1.105788823,7.570469756,39.95485621,0.047674793,0,Narrow
1280,10,29,1.271652339,"[[351, 391], b'F']",1,Combined,0.361605714,4.91134932,0.459836753,13.62454992,13.58205671,0.219717126,1,Narrow
1281,10,30,5.504506588,"[[235, 159], b'A']",0,Combined,0.208949582,13.0255126,1.150164348,11.38023271,62.33806502,0.194084445,2,Narrow
1282,10,31,5.513869762,"[[351, 159], b'D']",0,Combined,0.105917648,6.474523334,0.584016119,9.993507283,61.12789917,0.285015595,2,Narrow
1283,10,32,4.053377507,"[[235, 159], b'A']",1,Combined,0.042388055,2.646378908,0.171814787,13.21766819,62.43218587,0.218496224,3,Narrow
1284,10,33,1.443675685,"[[468, 159], b'G']",1,Combined,0.717604565,17.3541026,1.035988262,14.86570189,24.1833782,0.735265433,2,Narrow
1285,10,34,2.336465926,"[[468, 159], b'G']",1,Bright Visual Only,0.560932364,15.27855433,1.310599356,9.809320018,27.23778355,0.223819958,2,Narrow
1286,10,35,1.003827099,"[[468, 391], b'I']",1,Bright Visual Only,0.561767088,5.983230149,0.563917026,2.862049813,10.65073102,0.266662375,0,Narrow
1287,10,36,1.154788195,"[[468, 391], b'I']",1,Combined,0.404365436,6.262861767,0.466956432,16.60788251,15.48812338,0.21473538,1,Narrow
1288,10,37,3.731593533,"[[468, 159], b'G']",1,Combined,0.237869833,10.55122222,0.887633532,11.16865843,44.35712623,0.10826127,2,Narrow
1289,10,38,5.513221979,"[[468, 391], b'I']",0,ICMS Only,0.109731091,7.680074706,0.604971865,13.51392669,69.98996001,0.159220632,1,Narrow
1290,10,39,5.512609959,"[[235, 391], b'C']",0,Combined,0.223111865,14.56462725,1.229928688,11.89634708,65.27948326,0.108125929,3,Narrow
1291,10,40,5.510278225,"[[468, 159], b'G']",0,Combined,0.333147951,20.20710084,1.8357379,11.08373766,60.65503561,0.417684001,2,Narrow
1292,10,41,0.5,"[[468, 276], b'H']",1,Bright Visual Only,0.979345731,7.445863079,0.489672865,26.28462914,7.602895324,0.826054237,1,Narrow
1293,10,42,1.062479909,"[[468, 391], b'I']",1,ICMS Only,0.753895038,10.6694486,0.800998331,12.66929636,14.15243245,0.563689356,2,Narrow
1294,10,43,5.510770321,"[[235, 276], b'B']",0,Combined,0.129575446,8.896418474,0.714060522,12.51215382,68.65821229,0.1452259,3,Narrow
1295,10,44,0.888023244,"[[351, 391], b'F']",1,Combined,0.707449322,13.39608537,0.628231442,14.16886341,18.93575263,0.727001346,2,Narrow
1296,10,45,1.924058305,"[[351, 276], b'E']",1,Combined,0.522800515,10.66820104,1.005898673,9.045499242,20.40587324,0.414607454,1,Narrow
1297,10,46,5.51308465,"[[235, 391], b'C']",0,Combined,0.183134278,11.07400538,1.009634777,11.81706441,60.46932065,0.173807014,4,Narrow
1298,10,47,0.5,"[[235, 391], b'C']",1,Combined,0.775648182,5.475337747,0.387824091,21.79422192,7.059048004,0.590243579,0,Narrow
1299,10,48,2.829770849,"[[351, 159], b'D']",1,Combined,0.353760538,14.49882703,1.001061259,13.46289308,40.98486253,0.164891386,1,Narrow
1300,10,49,1.053751586,"[[468, 391], b'I']",1,Combined,0.537609373,8.46731342,0.56650673,14.78435696,15.74993637,0.387332637,1,Narrow
1301,10,50,1.107486365,"[[351, 159], b'D']",1,Combined,0.823430318,9.479984022,0.91193785,10.36890498,11.51279448,0.541734044,1,Narrow
1302,10,51,0.54281318,"[[235, 391], b'C']",1,Combined,0.335835458,2.995143538,0.182295913,18.06425948,8.918485139,0.659956634,0,Narrow
1303,10,52,4.152727721,"[[468, 159], b'G']",1,Combined,0.233380271,8.35474732,0.96916472,8.625473226,35.79885864,0.210518713,0,Narrow
1304,10,53,0.623944161,"[[468, 159], b'G']",1,Combined,0.719333708,4.584894107,0.448824067,13.42494636,6.37380684,0.447044131,0,Narrow
1305,10,54,1.072676299,"[[468, 391], b'I']",1,Dim Visual Only,0.516513481,7.72664888,0.55405177,18.41084401,14.95923952,0.347623118,0,Narrow
1306,10,55,5.513380051,"[[351, 391], b'F']",0,ICMS Only,0.118232027,7.621045972,0.6518581,11.74544484,64.45838875,0.065424616,3,Narrow
1307,10,56,5.511129618,"[[235, 391], b'C']",0,Combined,0.188412493,11.72964164,1.038365669,11.35190605,62.25511624,0.268799977,2,Narrow
1308,10,57,3.140811084,"[[235, 276], b'B']",1,Combined,0.251402145,7.796074281,0.789606644,11.59852523,31.01037295,0.192457023,2,Narrow
1309,10,58,0.5,"[[468, 276], b'H']",1,Combined,0.832993186,4.73550174,0.416496593,17.94866514,5.684922541,0.931974466,0,Narrow
1310,10,59,3.762906654,"[[468, 276], b'H']",1,Combined,0.094059241,5.085844108,0.353936143,11.66232999,54.07064813,0.200829657,1,Narrow
1311,10,60,5.511404991,"[[235, 391], b'C']",0,Sham,0.176997377,10.99641959,0.975504226,11.95425914,62.12758509,0.053067927,2,Narrow
1312,10,61,1.487097619,"[[351, 391], b'F']",1,Combined,0.510432224,7.416423283,0.759062545,12.71088093,14.52969254,0.296539934,1,Narrow
1313,10,62,5.502436876,"[[235, 276], b'B']",0,Dim Visual Only,0.376046575,17.09288683,2.069172543,8.328211763,45.45417498,0.143727989,1,Narrow
1314,10,63,5.514458418,"[[468, 159], b'G']",0,Sham,0.245152008,14.61447845,1.351880556,11.24099745,59.61394547,0.113117986,2,Narrow
1315,10,64,5.507170439,"[[351, 391], b'F']",0,Combined,0.152319832,10.90929944,0.838851277,13.06990886,71.62100487,0.140521388,3,Narrow
1316,10,65,0.5,"[[351, 276], b'E']",1,Combined,0.525372745,4.655384139,0.262686373,24.70288344,8.861107052,0.351682718,0,Narrow
1317,10,66,1.552453397,"[[468, 159], b'G']",1,Combined,0.461456899,5.88107679,0.716390331,9.943314774,12.74458525,0.323023236,0,Narrow
1318,10,67,5.507182598,"[[235, 159], b'A']",0,Combined,0.218109641,13.66760083,1.201169619,11.43439823,62.66390048,0.179593261,2,Narrow
1319,10,68,5.514399052,"[[235, 159], b'A']",0,Combined,0.213588385,14.41952229,1.177811588,12.29812428,67.51079787,0.170671213,3,Narrow
1320,10,69,0.726222852,"[[468, 391], b'I']",1,Combined,0.767575435,10.40106035,0.557430822,11.16186026,13.55053832,0.76209873,1,Narrow
1321,10,70,2.366643338,"[[468, 276], b'H']",1,Combined,0.357673182,12.50905219,0.846484853,9.122073826,34.97341378,0.161603411,0,Narrow
1322,10,71,5.510029078,"[[468, 159], b'G']",0,Sham,0.12275601,5.350888458,0.676389182,7.966279501,43.58962528,0.217170518,1,Narrow
1323,10,72,5.505928755,"[[351, 391], b'F']",0,Combined,0.343655463,15.18771358,1.892142498,9.707754398,44.1945937,0.105482809,2,Narrow
1324,10,73,1.815235017,"[[351, 159], b'D']",1,Combined,0.437337726,8.725527297,0.793870754,10.96815758,19.95146265,0.436016555,1,Narrow
1325,10,74,3.91069245,"[[468, 159], b'G']",1,Combined,0.357142313,15.24966838,1.396673748,10.82185129,42.69913651,0.330875265,3,Narrow
1326,10,75,5.507827282,"[[468, 159], b'G']",0,Combined,0.011153109,0.577906423,0.0614294,9.463304776,51.81572262,0.268398339,2,Narrow
1327,10,76,5.502464056,"[[235, 159], b'A']",0,Combined,0.14982801,8.399631544,0.824423242,10.24414708,56.06182394,0.206382693,2,Narrow
1328,10,77,1.042664464,"[[351, 391], b'F']",1,Combined,0.789987303,13.01993351,0.823691687,14.98113156,16.48119338,0.675776156,2,Narrow
1329,10,78,5.51500392,"[[468, 159], b'G']",0,Combined,0.224951579,8.262336154,1.240608841,6.715725671,36.72939832,0.250258386,2,Narrow
1330,10,79,2.607075211,"[[235, 391], b'C']",1,Combined,0.539321854,19.28480359,1.406052635,13.50606795,35.75750447,0.531941855,2,Narrow
1331,10,80,5.502681494,"[[235, 276], b'B']",0,Combined,0.798712687,16.8823368,4.395061523,5.177013007,21.1369333,0.301099844,2,Narrow
1332,10,81,0.565708993,"[[468, 159], b'G']",1,Combined,0.857522679,6.559237449,0.485108291,20.99844244,7.649054203,0.641727049,1,Narrow
1333,10,82,0.569313167,"[[468, 159], b'G']",1,Combined,0.539900932,3.893225902,0.307372709,15.97127164,7.211000524,0.358978682,0,Narrow
1334,10,83,1.497130988,"[[351, 276], b'E']",1,Dim Visual Only,0.596333532,8.951041913,0.89278941,10.01371499,15.01012678,0.262011985,1,Narrow
1335,10,84,2.006219028,"[[351, 159], b'D']",1,Bright Visual Only,0.517794772,8.981273287,1.038809724,8.658425762,17.34523748,0.230373194,0,Narrow
1336,10,85,5.500732183,"[[351, 159], b'D']",0,Sham,0.221872858,11.99597575,1.220463173,10.86685888,54.06689145,0.107208717,2,Narrow
1337,10,86,0.633216498,"[[468, 159], b'G']",1,Combined,1.113313335,4.499539971,0.704968372,8.641041801,4.041575564,0.292096456,0,Narrow
1338,10,87,0.5,"[[351, 391], b'F']",1,Combined,0.622542245,3.710990555,0.311271123,14.09434187,5.961026071,0.274419465,0,Narrow
1339,10,88,5.503391981,"[[468, 391], b'I']",0,Combined,0.903540139,7.034914318,4.972535557,2.186125013,7.785945541,0.367465438,1,Narrow
1340,10,89,5.509389162,"[[468, 276], b'H']",0,Combined,0.100166448,4.636701414,0.551855942,9.382955156,46.28996549,0.117331381,0,Narrow
1341,10,90,5.508085728,"[[235, 391], b'C']",0,Sham,0.212759506,15.08696881,1.1718976,12.92978647,70.91090343,0.020715898,4,Narrow
1342,10,91,0.924481748,"[[235, 159], b'A']",1,Combined,0.684109857,5.313232037,0.632447076,10.85746291,7.766635699,0.144903294,0,Narrow
1343,10,92,0.572693465,"[[468, 159], b'G']",1,Combined,0.407652794,2.456090981,0.233460091,14.17491233,6.024958046,0.414611774,0,Narrow
1344,10,93,5.504201889,"[[351, 391], b'F']",0,Sham,0.324694616,13.13584517,1.78718472,8.728307259,40.4559993,0.185724231,2,Narrow
1345,10,94,2.819002507,"[[351, 276], b'E']",1,Combined,0.331214218,7.529086166,0.933693711,9.707593385,22.73177224,0.157222861,1,Narrow
1346,10,95,3.180717586,"[[235, 276], b'B']",1,Combined,0.356935377,10.72155869,1.135310631,9.446341369,30.03781463,0.145050667,2,Narrow
1347,10,96,2.304511903,"[[351, 159], b'D']",1,Combined,0.221487106,5.839669391,0.510419672,12.7739504,26.36573073,0.178518979,1,Narrow
1348,10,97,0.628574965,"[[351, 276], b'E']",1,Bright Visual Only,0.975823402,9.128658306,0.613378161,14.62761508,9.354826181,0.786490511,1,Narrow
1349,10,98,4.64063887,"[[235, 276], b'B']",1,Combined,0.359564402,16.09473788,1.668608542,9.12232778,44.76176664,0.28280383,2,Narrow
1350,10,99,5.514476776,"[[351, 159], b'D']",0,Combined,0.192960363,12.52965175,1.064075442,12.33113052,64.93381097,0.04524854,0,Narrow
1351,10,100,5.51326704,"[[468, 276], b'H']",0,Combined,0.055864098,3.158275465,0.307993691,10.80748215,56.53497627,0.043415759,1,Narrow
1352,10,101,5.50480175,"[[351, 391], b'F']",0,Combined,0.13024746,8.350193545,0.716986448,11.93520469,64.11022152,0.176453004,1,Narrow
1353,10,102,5.502896547,"[[235, 276], b'B']",0,Sham,0.154553212,14.53526419,0.850490338,17.64057456,94.0469886,0.076819754,0,Narrow
1354,10,103,5.507825136,"[[468, 276], b'H']",0,Combined,0.061064027,3.478627109,0.336329984,10.39906091,56.96687999,0.216310061,0,Narrow
1355,10,104,5.511701822,"[[468, 159], b'G']",0,Dim Visual Only,1.648813734,17.90260811,9.087769661,2.90017216,10.85787178,0.210250746,0,Narrow
1356,10,105,1.02774155,"[[235, 276], b'B']",1,Combined,0.707348716,10.74954875,0.726971665,14.63608446,15.19695804,0.545206705,1,Narrow
1357,10,106,5.511911392,"[[468, 159], b'G']",0,Combined,0.188207321,8.524438999,1.037382076,8.27291346,45.29281305,0.151261077,1,Narrow
1358,10,107,0.78137028,"[[468, 159], b'G']",1,Combined,0.240400079,2.047489837,0.187841477,12.94192684,8.517009848,0.411217997,0,Narrow
1359,10,108,1.055855153,"[[351, 159], b'D']",1,Combined,0.318046987,9.48491983,0.33581155,27.70373265,29.8223854,0.524055675,1,Narrow
1360,10,109,1.722174047,"[[351, 391], b'F']",1,Combined,0.468372287,8.287115804,0.806618596,13.23888192,17.69343755,0.230791842,1,Narrow
1361,10,110,2.71835768,"[[468, 159], b'G']",1,ICMS Only,0.126481845,6.399834063,0.343822894,20.15003931,50.59883564,0.043159978,2,Narrow
1362,10,111,4.102909141,"[[235, 159], b'A']",1,Combined,0.490823462,18.35966941,2.013804067,8.950208064,37.40585129,0.402100993,2,Narrow
1363,10,112,2.289309426,"[[468, 276], b'H']",1,Combined,0.219519901,6.138762636,0.502548978,13.37439372,27.96449258,0.217787184,1,Narrow
1364,10,113,2.095426976,"[[351, 159], b'D']",1,Combined,0.571391986,16.19205818,1.197310182,9.254261765,28.33791613,0.387886579,2,Narrow
1365,10,114,1.411755369,"[[351, 276], b'E']",1,Combined,0.525707194,10.34928375,0.742169953,7.279465331,19.68640313,0.502645238,1,Narrow
1366,10,115,5.513998508,"[[468, 391], b'I']",0,ICMS Only,0.022411606,1.507282522,0.123577561,12.25076245,67.25455274,0.371139494,1,Narrow
1367,10,116,1.444267341,"[[351, 276], b'E']",1,Combined,0.345961279,5.205749667,0.499660577,8.366212368,15.0472032,0.142079539,1,Narrow
1368,10,117,3.132656207,"[[235, 391], b'C']",1,Combined,0.340312558,16.25873995,1.066082248,14.61238751,47.77590353,0.199993844,2,Narrow
1369,10,118,1.670720872,"[[351, 159], b'D']",1,Combined,0.640710415,13.18839811,1.070448263,12.15961567,20.5840233,0.490966898,1,Narrow
1370,10,119,2.949676631,"[[235, 159], b'A']",1,Dim Visual Only,0.398806484,14.23313588,1.176350167,12.07014341,35.68932913,0.403050206,1,Narrow
1371,10,120,5.507800579,"[[235, 159], b'A']",0,Dim Visual Only,0.298876656,16.7653983,1.646153017,10.24127305,56.09470658,0.260335737,0,Narrow
1372,10,121,1.034402756,"[[468, 159], b'G']",1,Combined,0.634200978,11.45384991,0.65601924,11.8875013,18.06028421,0.673912492,1,Narrow
1373,10,122,2.446192919,"[[235, 276], b'B']",1,Combined,0.377176459,11.65743287,0.922646384,12.6769531,30.90710617,0.35003905,2,Narrow
1374,10,123,5.509860516,"[[468, 276], b'H']",0,Combined,0.010687876,0.578800132,0.058888708,9.883864578,54.15483066,0.119090808,1,Narrow
1375,10,124,5.502021313,"[[235, 276], b'B']",0,Dim Visual Only,0.317672237,14.39638679,1.747839419,8.29053861,45.31836626,0.345209986,1,Narrow
1376,10,125,1.496112294,"[[351, 159], b'D']",1,Combined,0.812579291,21.58643403,1.215709867,8.059688097,26.56532633,0.746531177,1,Narrow
1377,10,126,5.5001266,"[[235, 276], b'B']",0,Combined,0.228514997,13.92126647,1.256861416,11.13203574,60.9205813,0.148388061,1,Narrow
1378,10,127,0.775944827,"[[468, 391], b'I']",1,Combined,0.842581029,13.08615333,0.653796391,19.61270378,15.53103248,0.818492743,2,Narrow
1379,10,128,5.515082359,"[[351, 391], b'F']",0,Combined,0.437492927,11.74290264,2.412809523,6.854160011,26.84135427,0.341966602,1,Narrow
1380,10,129,0.536726365,"[[351, 159], b'D']",1,Combined,0.985831942,11.09627844,0.529121995,15.15919715,11.25575057,0.974735664,1,Narrow
1381,10,130,1.464240237,"[[351, 276], b'E']",1,Dim Visual Only,0.403713476,9.452186779,0.591133515,13.70196266,23.41310694,0.239321752,2,Narrow
1382,10,131,2.339313148,"[[468, 159], b'G']",1,Dim Visual Only,0.496308175,8.491555753,1.161020239,9.486830008,17.10944163,0.209544333,0,Narrow
1383,10,132,0.992495832,"[[351, 159], b'D']",1,Combined,0.580325164,9.444951442,0.575970307,15.94955858,16.27527466,0.715887799,1,Narrow
1384,10,133,2.282187927,"[[351, 276], b'E']",1,Combined,0.275092122,10.39237398,0.62781192,15.41070079,37.77779567,0.360991172,1,Narrow
1385,10,134,0.759461759,"[[235, 276], b'B']",1,Combined,0.460735695,9.121952361,0.349911141,25.41528354,19.79866649,0.447868399,1,Narrow
1386,10,135,0.773450492,"[[468, 276], b'H']",1,ICMS Only,0.528478474,4.431384746,0.408751935,13.6765525,8.385175492,0.517473728,0,Narrow
1387,10,136,1.952972291,"[[351, 159], b'D']",1,Combined,0.400024167,11.0481418,0.781236113,14.06917911,27.61868589,0.358621782,1,Narrow
1388,10,137,1.003174899,"[[351, 276], b'E']",1,Combined,0.555280563,7.184068997,0.557043523,17.59015389,12.93772819,0.588551869,1,Narrow
1389,10,138,1.058615022,"[[468, 159], b'G']",1,Combined,0.792975334,14.18732106,0.839455601,13.52803136,17.89125141,0.419541726,1,Narrow
1390,10,139,5.503927469,"[[235, 391], b'C']",0,Combined,0.299508516,17.14371848,1.64847315,11.07105832,57.23950255,0.109085646,1,Narrow
1391,10,140,1.436053393,"[[468, 391], b'I']",1,Combined,0.434291869,7.94409131,0.623666313,12.67156167,18.29205627,0.518884775,0,Narrow
1392,10,141,1.428920625,"[[235, 391], b'C']",1,Combined,0.447438576,8.263790759,0.639354209,12.8536296,18.46910662,0.214406611,1,Narrow
1393,10,142,0.547858832,"[[235, 159], b'A']",1,ICMS Only,0.249028802,3.717448097,0.136432629,29.42441022,14.92778372,0.424247483,0,Narrow
1394,10,143,5.502995968,"[[235, 159], b'A']",0,Combined,0.320315086,16.97601539,1.762692626,10.39905994,52.9978641,0.027145755,2,Narrow
1395,10,144,5.504476786,"[[468, 159], b'G']",0,Combined,0.05396156,3.696901705,0.297030155,12.50136965,68.50991146,0.099482896,5,Narrow
1396,10,145,0.63360296,"[[351, 276], b'E']",1,Combined,1.073304938,14.17681268,0.680049186,14.84012781,13.20856,0.903932275,1,Narrow
1397,10,146,4.658035396,"[[351, 391], b'F']",1,ICMS Only,0.162610496,10.48617745,0.757445446,13.81574485,64.48647354,0.14318538,2,Narrow
1398,10,147,4.090593217,"[[235, 391], b'C']",1,Dim Visual Only,0.199938504,8.941873942,0.817867089,10.92064392,44.72312113,0.154408847,2,Narrow
1399,10,148,1.532569287,"[[351, 276], b'E']",1,Combined,0.403239113,9.363982296,0.617991881,15.04074415,23.22190974,0.492835891,2,Narrow
1400,10,149,5.507973909,"[[235, 276], b'B']",0,Combined,0.726386935,16.48031189,4.000920288,5.284835104,22.68806208,0.402170693,1,Narrow
1401,10,150,0.541029571,"[[351, 276], b'E']",1,Bright Visual Only,0.822048795,2.50565493,0.444752707,7.477762305,3.048061069,0.395546172,0,Narrow
1402,11,1,0.881774842,"[[351, 391], b'F']",1,Combined,0.287594044,2.460544331,0.253593193,13.39854329,8.555616444,0.425135863,0,Narrow
1403,11,2,5.516091824,"[[351, 276], b'E']",0,Combined,0.744262202,10.72345571,4.105418645,3.656091308,14.40816917,0.44741674,1,Narrow
1404,11,3,1.72489774,"[[235, 391], b'C']",1,Combined,0.378590215,9.887975248,0.653029406,15.07048847,26.11788381,0.21052352,1,Narrow
1405,11,4,5.506547213,"[[351, 276], b'E']",0,Combined,0.24870002,10.82156335,1.369478404,7.973359272,43.51251495,0.075552572,1,Narrow
1406,11,5,2.24034124,"[[351, 276], b'E']",1,Combined,0.151034252,3.688673336,0.338368263,12.38557825,24.42276035,0.222025923,1,Narrow
1407,11,6,1.736072116,"[[468, 276], b'H']",1,Combined,0.598557334,5.030541127,1.039138698,4.068776748,8.404443214,0.273316118,0,Narrow
1408,11,7,1.491013644,"[[351, 276], b'E']",1,Combined,0.718836819,12.56139024,1.071795505,11.71178385,17.47460608,0.574381692,1,Narrow
1409,11,8,0.88902962,"[[468, 391], b'I']",1,Combined,0.252652661,2.935881351,0.224615699,14.89018402,11.6202273,0.114385618,0,Narrow
1410,11,9,1.659010289,"[[351, 391], b'F']",1,Combined,0.508280544,11.09781264,0.843242652,13.12550134,21.83402998,0.582779245,1,Narrow
1411,11,10,5.502462149,"[[468, 276], b'H']",0,Combined,0.02649599,2.030908819,0.145793183,14.29059939,76.64966675,0.061630009,2,Narrow
1412,11,11,5.513218641,"[[351, 391], b'F']",0,Sham,0.07571665,4.576984867,0.417442447,11.03061222,60.44885575,0.201849836,3,Narrow
1413,11,12,5.512165785,"[[235, 391], b'C']",0,Dim Visual Only,0.640288855,23.18907245,3.52937832,6.636324731,36.21657984,0.068340333,0,Narrow
1414,11,13,5.516762018,"[[468, 159], b'G']",0,Combined,0.094277957,5.142638554,0.520109051,10.02322983,54.54762423,0.041635969,0,Narrow
1415,11,14,3.682905553,"[[235, 159], b'A']",1,Combined,0.336398956,15.42224057,1.238925582,12.43864619,45.8450905,0.267853088,2,Narrow
1416,11,15,3.355916617,"[[468, 391], b'I']",1,ICMS Only,0.253914535,7.263665804,0.852116007,10.24298725,28.60673496,0.260755842,1,Narrow
1417,11,16,2.319542998,"[[351, 276], b'E']",1,Combined,0.422361567,10.88226591,0.979685815,10.82333079,25.76528447,0.425591157,1,Narrow
1418,11,17,2.610447047,"[[468, 276], b'H']",1,Combined,0.071759996,1.98413066,0.18732567,11.12066558,27.64953692,0.195771612,1,Narrow
1419,11,18,1.842641161,"[[351, 276], b'E']",1,Combined,0.617944579,9.706950675,1.138650117,7.426514775,15.70844862,0.360748091,1,Narrow
1420,11,19,5.077740715,"[[351, 159], b'D']",1,Combined,0.248816054,12.83431451,1.263423409,9.773149332,51.58153702,0.187288359,1,Narrow
1421,11,20,1.414801,"[[351, 391], b'F']",1,Bright Visual Only,0.598194178,10.49719814,0.846325721,12.37343959,17.54814495,0.557524924,0,Narrow
1422,11,21,1.939702867,"[[351, 276], b'E']",1,Bright Visual Only,0.425838937,7.412475426,0.826001007,11.18232904,17.40675823,0.194027923,1,Narrow
1423,11,22,5.500521898,"[[235, 391], b'C']",0,Sham,0.477142252,17.90573218,2.624531404,7.680136278,37.52703123,0.093014479,1,Narrow
1424,11,23,4.154496787,"[[235, 276], b'B']",1,Combined,0.194044797,8.36253382,0.806158487,10.37914746,43.09589298,0.267688879,1,Narrow
1425,11,24,1.004000588,"[[468, 391], b'I']",1,Combined,0.692178625,7.310571099,0.694947747,6.861124352,10.56168283,0.458010301,1,Narrow
1426,11,25,1.265285371,"[[351, 159], b'D']",1,Combined,0.453980961,6.389353121,0.574415468,14.31596853,14.07405525,0.189191049,1,Narrow
1427,11,26,1.739475606,"[[468, 391], b'I']",1,Combined,0.373898444,7.870836049,0.650387223,12.0850951,21.05073229,0.378226537,1,Narrow
1428,11,27,2.966342328,"[[235, 159], b'A']",1,Combined,0.352171114,10.84558137,1.044660082,10.38932367,30.79634001,0.319724601,1,Narrow
1429,11,28,5.518439054,"[[351, 276], b'E']",0,Combined,0.312355484,10.94449189,1.723714703,6.392019149,35.03857767,0.175822386,0,Narrow
1430,11,29,1.969604848,"[[351, 276], b'E']",1,Combined,0.297159418,7.030931316,0.585286631,14.27270914,23.66046937,0.286807452,1,Narrow
1431,11,30,0.998600218,"[[468, 159], b'G']",1,Combined,0.864604374,7.714881754,0.863394116,4.430412409,8.92301958,0.837064359,1,Narrow
1432,11,31,5.516031027,"[[351, 276], b'E']",0,Combined,0.391226542,10.40865648,2.158017743,6.069779093,26.60519,0.183180497,1,Narrow
1433,11,32,1.239743827,"[[235, 276], b'B']",1,Combined,0.637443941,7.74563067,0.790267191,13.98378481,12.15107741,0.391987135,1,Narrow
1434,11,33,2.485032199,"[[351, 276], b'E']",1,Bright Visual Only,0.157719581,4.679007205,0.391938238,13.04564601,29.66662204,0.148437496,0,Narrow
1435,11,34,0.5,"[[468, 391], b'I']",1,Combined,1.147957636,4.337077232,0.573978818,13.41336213,3.77808126,0.501899628,0,Narrow
1436,11,35,2.600540994,"[[351, 276], b'E']",1,Combined,0.388327052,6.434448135,1.009860418,7.959983601,16.56966235,0.183700385,1,Narrow
1437,11,36,5.500888586,"[[235, 276], b'B']",0,Combined,0.383332897,16.53896991,2.108671559,7.912825865,43.14518798,0.33451652,2,Narrow
1438,11,37,2.286852,"[[468, 159], b'G']",1,Combined,0.487124038,13.40150763,1.113980581,12.01781087,27.51148902,0.419194982,2,Narrow
1439,11,38,2.952163814,"[[468, 391], b'I']",1,Combined,0.387325105,7.561616368,1.14344716,8.274849758,19.52266006,0.255085002,0,Narrow
1440,11,39,1.811710952,"[[235, 391], b'C']",1,Combined,0.551799454,10.79461823,0.999701114,10.80378265,19.56257505,0.261810364,0,Narrow
1441,11,40,5.513907194,"[[351, 159], b'D']",0,Combined,0.428864667,13.08343265,2.364719974,5.709665828,30.50713582,0.209305614,0,Narrow
1442,11,41,5.512966394,"[[235, 391], b'C']",0,Sham,0.23925619,13.1973621,1.319011337,10.84631582,55.15996088,0.149357428,0,Narrow
1443,11,42,5.515070438,"[[351, 391], b'F']",0,Combined,0.183471651,6.090038694,1.011859079,6.059163188,33.19334981,0.06789404,0,Narrow
1444,11,43,0.5,"[[351, 391], b'F']",1,Dim Visual Only,0.809152545,6.01131936,0.404576272,23.92119212,7.429154612,0.380934839,1,Narrow
1445,11,44,0.876159607,"[[351, 276], b'E']",1,Combined,0.79222991,8.753464613,0.694119847,19.13390976,11.04914684,0.697396867,1,Narrow
1446,11,45,1.596506475,"[[351, 391], b'F']",1,Combined,0.50373296,8.106815946,0.804212931,13.14209196,16.09347928,0.257979513,1,Narrow
1447,11,46,1.514821628,"[[468, 391], b'I']",1,Combined,0.629756316,8.074958225,0.953968487,4.914604631,12.8223537,0.379735813,1,Narrow
1448,11,47,4.159705518,"[[235, 391], b'C']",1,Combined,0.42991823,17.26493248,1.788333234,9.665582583,40.15864243,0.309198693,2,Narrow
1449,11,48,2.777294155,"[[468, 391], b'I']",1,Combined,0.284215812,8.324477698,0.789350913,12.37730272,29.28928424,0.21027668,0,Narrow
1450,11,49,5.507219553,"[[351, 276], b'E']",0,Sham,0.152790546,11.00212083,0.84145108,14.25832177,72.00786408,0.197592642,2,Narrow
1451,11,50,5.506092787,"[[235, 159], b'A']",0,Sham,0.3361739,17.85049245,1.851004684,9.709467096,53.0989838,0.402148667,2,Narrow
1452,11,51,0.996237157,"[[235, 391], b'C']",1,Combined,0.657397685,9.81531921,0.654924,14.87838496,14.93056553,0.483709927,1,Narrow
1453,11,52,5.513383865,"[[468, 391], b'I']",0,Sham,0.262021152,10.17363135,1.44462319,8.542789932,38.82751941,0.141655459,2,Narrow
1454,11,53,1.686480401,"[[235, 159], b'A']",1,Combined,0.43780553,10.53989549,0.738350447,14.22050862,24.07437721,0.327898458,0,Narrow
1455,11,54,1.467928527,"[[351, 391], b'F']",1,Combined,0.47509383,8.661987082,0.697403786,12.39664597,18.23216075,0.464375428,1,Narrow
1456,11,55,1.639213009,"[[468, 391], b'I']",1,Combined,0.591407648,7.465701281,0.96944311,3.638754766,12.62361302,0.598136098,1,Narrow
1457,11,56,0.5,"[[351, 391], b'F']",1,Dim Visual Only,0.709938409,5.149645631,0.354969204,22.20971939,7.253651258,0.211839175,1,Narrow
1458,11,57,5.501992464,"[[468, 276], b'H']",0,Combined,0.108397041,5.344009899,0.596399705,9.423776746,49.3003299,0.058941867,3,Narrow
1459,11,58,2.18564074,"[[235, 159], b'A']",1,Combined,0.569666685,14.1238436,1.245086715,10.52809982,24.79317112,0.459175247,2,Narrow
1460,11,59,5.516818047,"[[351, 276], b'E']",0,Combined,0.332010241,11.23333025,1.831640091,6.482829725,33.83428837,0.077953518,0,Narrow
