,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.0,216.6787109375,111.65937805175781,0.9998683929443359,263.3625183105469,124.43659973144531,0.9994921684265137,256.8370056152344,145.78411865234375,0.9996044039726257,273.9725646972656,98.96379089355469,0.9982509016990662,297.6271667480469,182.55264282226562,0.9999394416809082,332.5045471191406,150.2234344482422,0.9969061017036438,330.90496826171875,183.92958068847656,0.9999610185623169
1,0.0,219.60687255859375,111.51873016357422,0.9999325275421143,263.1709289550781,125.64501190185547,0.9992893934249878,257.7486572265625,147.16783142089844,0.9997116923332214,275.9061279296875,101.11061096191406,0.9995821118354797,295.0165100097656,180.50694274902344,0.9999752044677734,331.0276184082031,146.8654327392578,0.9804115295410156,330.0867919921875,183.66688537597656,0.9998683929443359
2,0.0,219.6456298828125,112.81819915771484,0.9999245405197144,261.78619384765625,126.1082992553711,0.9997168183326721,257.14239501953125,146.08346557617188,0.9991146922111511,273.8782043457031,101.77197265625,0.9998698234558105,295.0022888183594,180.7998504638672,0.9999715089797974,319.25921630859375,122.43053436279297,0.9914383888244629,330.74066162109375,183.5872802734375,0.9998094439506531
3,0.0,222.0832061767578,111.54391479492188,0.999919056892395,262.07745361328125,127.70133972167969,0.9996770620346069,255.85202026367188,147.8347930908203,0.9998202919960022,275.66558837890625,102.19612884521484,0.9999467134475708,294.5474853515625,180.9480438232422,0.9999790191650391,330.4900207519531,145.865234375,0.9943385720252991,330.5599060058594,183.37550354003906,0.999947190284729
4,0.0,221.96852111816406,109.45265197753906,0.9999526739120483,261.7862243652344,124.07717895507812,0.9999167919158936,253.45504760742188,144.84397888183594,0.9999107122421265,278.83465576171875,102.58847045898438,0.9997343420982361,293.4983215332031,179.8876190185547,0.9999581575393677,330.8580017089844,145.22715759277344,0.9991722106933594,330.53656005859375,182.64413452148438,0.9999752044677734
5,0.0,220.79556274414062,109.14533233642578,0.9999700784683228,261.4578857421875,122.66606903076172,0.9999233484268188,254.99708557128906,144.97682189941406,0.9997664093971252,276.4735412597656,99.88031768798828,0.9997944235801697,295.6159362792969,180.24462890625,0.999924898147583,331.50335693359375,146.77499389648438,0.9193134307861328,331.4781494140625,182.7659454345703,0.9999938011169434
6,0.0,217.4947509765625,109.5701675415039,0.999967098236084,258.9151916503906,120.43197631835938,0.999848484992981,254.34765625,141.5421142578125,0.999840259552002,271.3926696777344,99.29924774169922,0.9989481568336487,294.0749206542969,179.04769897460938,0.9999654293060303,328.9747009277344,145.6996307373047,0.957523763179779,330.45855712890625,183.98031616210938,0.999943733215332
7,0.0,220.65440368652344,104.8336410522461,0.9999420642852783,260.80291748046875,122.1847915649414,0.9998601675033569,255.0478057861328,143.1537322998047,0.9997702240943909,275.77459716796875,101.63158416748047,0.9879665970802307,296.95391845703125,181.10816955566406,0.9999611377716064,330.7091369628906,145.8914794921875,0.8647393584251404,331.27783203125,182.661376953125,0.9999889135360718
8,0.0,221.4763641357422,103.82962799072266,0.9999436140060425,262.3638610839844,123.12133026123047,0.9998151659965515,255.4803009033203,144.59738159179688,0.9994729161262512,274.7289123535156,99.62971496582031,0.9964034557342529,293.7359924316406,178.5637969970703,0.9999812841415405,329.6479797363281,142.707275390625,0.8901978135108948,331.5610656738281,184.06932067871094,0.9999799728393555
9,0.0,222.0535430908203,106.7018051147461,0.9999691247940063,267.0792541503906,124.4986343383789,0.9994863271713257,257.693359375,142.3277587890625,0.9987020492553711,278.48907470703125,102.86760711669922,0.9965353012084961,295.45623779296875,180.28512573242188,0.9999803304672241,329.3139953613281,142.60098266601562,0.9885568618774414,330.6141052246094,185.3671112060547,0.9999783039093018
10,0.0,222.0535430908203,106.7018051147461,0.9999691247940063,267.0792541503906,124.4986343383789,0.9994863271713257,257.693359375,142.3277587890625,0.9987020492553711,278.48907470703125,102.86760711669922,0.9965353012084961,295.45623779296875,180.28512573242188,0.9999803304672241,329.3139953613281,142.60098266601562,0.9885568618774414,330.6141052246094,185.3671112060547,0.9999783039093018
11,0.0,224.41806030273438,105.26334381103516,0.9999253749847412,268.9949645996094,125.71273803710938,0.9997819066047668,258.5977478027344,144.59007263183594,0.9992852807044983,280.0979919433594,102.98049926757812,0.9990811347961426,295.0194396972656,179.5235137939453,0.999945878982544,332.02947998046875,148.20925903320312,0.9910479187965393,331.3498229980469,183.79290771484375,0.9999850988388062
12,0.0,227.27517700195312,102.44474029541016,0.9999806880950928,268.5264892578125,125.36767578125,0.9997056126594543,259.216064453125,143.30430603027344,0.9998403787612915,282.57305908203125,103.5191421508789,0.9989005327224731,295.3854064941406,179.5264434814453,0.9999539852142334,333.3873291015625,144.5131378173828,0.9748127460479736,332.46685791015625,182.73927307128906,0.9999918937683105
13,0.0,229.24777221679688,97.88714599609375,0.999982476234436,267.37841796875,123.60887908935547,0.9997444748878479,257.0423583984375,139.48587036132812,0.9997572302818298,284.3595886230469,104.64230346679688,0.9988487958908081,296.3882141113281,179.7908477783203,0.9998235106468201,333.6632080078125,145.5098114013672,0.9924179315567017,333.4140319824219,183.34832763671875,0.9999834299087524
14,0.0,231.33323669433594,96.94181060791016,0.9999175071716309,270.8016662597656,121.61107635498047,0.9986379742622375,259.4704895019531,140.62066650390625,0.999976634979248,282.9188232421875,103.62249755859375,0.9973742961883545,292.3853759765625,178.79974365234375,0.9999666213989258,334.76483154296875,146.8380126953125,0.9973664879798889,334.33880615234375,183.2316436767578,0.9999687671661377
15,0.0,233.59393310546875,96.71836853027344,0.999957799911499,270.16082763671875,120.09727478027344,0.9995542168617249,258.83758544921875,134.68601989746094,0.9996813535690308,283.89276123046875,106.19677734375,0.9980450868606567,294.0982666015625,178.52015686035156,0.9999735355377197,335.0249938964844,146.26304626464844,0.9982353448867798,334.1570129394531,184.26071166992188,0.9999775886535645
16,0.0,234.3345489501953,94.22035217285156,0.9999423027038574,268.27728271484375,121.1412353515625,0.9998607635498047,257.1414794921875,138.17010498046875,0.9997463822364807,282.3819885253906,104.56007385253906,0.999235987663269,296.9881286621094,180.5836181640625,0.9999547004699707,334.5601806640625,142.70010375976562,0.986683189868927,334.0322265625,184.4123992919922,0.9999747276306152
17,0.0,236.10791015625,91.5892333984375,0.999975323677063,269.1916809082031,120.07881927490234,0.9999024868011475,257.5085144042969,135.6001739501953,0.9989965558052063,282.1257019042969,102.114990234375,0.9990668892860413,294.02032470703125,178.32598876953125,0.9999681711196899,332.83319091796875,143.67999267578125,0.9988711476325989,332.3929748535156,183.7683563232422,0.9999802112579346
18,0.0,236.35601806640625,91.27310180664062,0.9999845027923584,270.489990234375,117.09751892089844,0.9999276399612427,257.3105773925781,134.25921630859375,0.9997500777244568,282.383056640625,99.11006927490234,0.9994916915893555,293.72711181640625,178.71078491210938,0.9999833106994629,333.5258483886719,143.04067993164062,0.99974125623703,332.3458557128906,184.59397888183594,0.9999217987060547
19,0.0,238.24990844726562,88.8578872680664,0.9999650716781616,272.45880126953125,115.80561065673828,0.9998279809951782,259.3958435058594,133.72647094726562,0.9999027252197266,284.36456298828125,97.26277160644531,0.998040497303009,293.6265563964844,178.35023498535156,0.9999786615371704,333.74676513671875,141.91998291015625,0.9996920824050903,333.43353271484375,184.03225708007812,0.9999673366546631
20,0.0,238.24990844726562,88.8578872680664,0.9999650716781616,272.45880126953125,115.80561065673828,0.9998279809951782,259.3958435058594,133.72647094726562,0.9999027252197266,284.36456298828125,97.26277160644531,0.998040497303009,293.6265563964844,178.35023498535156,0.9999786615371704,333.74676513671875,141.91998291015625,0.9996920824050903,333.43353271484375,184.03225708007812,0.9999673366546631
21,0.0,240.7377166748047,84.73638916015625,0.9999867677688599,275.4691162109375,110.96363830566406,0.9999662637710571,261.7987060546875,130.499755859375,0.999821126461029,290.25677490234375,95.38079071044922,0.9637117981910706,292.373779296875,177.73089599609375,0.9999200105667114,335.8620910644531,146.01673889160156,0.999936580657959,332.65087890625,186.38401794433594,0.9999669790267944
22,0.0,244.74668884277344,81.57196044921875,0.9999889135360718,277.48406982421875,109.69047546386719,0.9999344348907471,261.45550537109375,127.11820983886719,0.9999101161956787,283.9961853027344,86.74444580078125,0.8850219249725342,291.7071533203125,176.74267578125,0.9999760389328003,340.6748352050781,148.3167724609375,0.9995920062065125,332.3361511230469,185.63389587402344,0.9999268054962158
23,0.0,248.83535766601562,79.33090209960938,0.999955415725708,280.4465637207031,107.15287017822266,0.9997280240058899,265.49969482421875,126.56092834472656,0.999842643737793,296.8892517089844,93.17359924316406,0.9850173592567444,293.8367919921875,174.4042510986328,0.9999608993530273,342.5137634277344,147.7277069091797,0.9998278617858887,334.02459716796875,184.18821716308594,0.9998782873153687
24,0.0,255.37594604492188,75.1551513671875,0.9999864101409912,282.7921142578125,104.9611587524414,0.9998680353164673,267.0458984375,122.82134246826172,0.9999586343765259,303.0664978027344,91.16748046875,0.9647417664527893,293.7263488769531,173.44264221191406,0.9999244213104248,344.17034912109375,145.57200622558594,0.9998675584793091,335.4815368652344,184.3199920654297,0.9998781681060791
25,0.0,258.12164306640625,70.67497253417969,0.9999963045120239,287.6903991699219,100.95983123779297,0.9999701976776123,270.2472229003906,117.98198699951172,0.9999420642852783,309.96990966796875,89.08235168457031,0.9992488026618958,293.52239990234375,171.81314086914062,0.9999698400497437,342.8734436035156,142.93597412109375,0.9991199374198914,334.4373779296875,182.9277801513672,0.9999264478683472
26,0.0,265.09088134765625,67.55619049072266,0.9999954700469971,288.9974365234375,99.07209777832031,0.9999823570251465,272.9610595703125,117.29141998291016,0.9994381070137024,313.7056579589844,88.35031127929688,0.999309778213501,295.055419921875,170.5775604248047,0.9998674392700195,345.7254638671875,145.72120666503906,0.9997791647911072,336.3443298339844,182.6264190673828,0.9999504089355469
27,0.0,268.6461486816406,64.72187805175781,0.9999933242797852,293.7257995605469,98.31926727294922,0.9999765157699585,273.9781799316406,111.97784423828125,0.9992792010307312,318.8711853027344,89.34651947021484,0.9997220635414124,293.8874206542969,167.82215881347656,0.9999401569366455,346.3709411621094,145.76483154296875,0.9999432563781738,334.6325988769531,183.37664794921875,0.999854326248169
28,0.0,272.1077880859375,63.56035614013672,0.9999582767486572,299.65716552734375,99.01130676269531,0.9999175071716309,279.58489990234375,113.28959655761719,0.9998835325241089,322.1127624511719,86.73392486572266,0.998067319393158,295.810546875,168.32203674316406,0.9997312426567078,347.67706298828125,148.77320861816406,0.9999004602432251,336.128173828125,183.28355407714844,0.9999029636383057
29,0.0,276.1394958496094,62.608734130859375,0.9999908208847046,302.6385803222656,94.69415283203125,0.9999281167984009,281.58148193359375,110.13548278808594,0.9997542500495911,328.0272216796875,86.3370590209961,0.999624490737915,295.04693603515625,168.7033233642578,0.9997523427009583,348.614013671875,148.47369384765625,0.999748170375824,335.52789306640625,182.92881774902344,0.999958872795105
30,0.0,280.0770263671875,61.03608703613281,0.9999771118164062,305.0064697265625,96.72423553466797,0.9999278783798218,282.2413024902344,110.15892028808594,0.9999080896377563,329.9631042480469,87.14159393310547,0.9991763234138489,295.3484191894531,167.74334716796875,0.9998130202293396,349.604736328125,149.12042236328125,0.9999258518218994,336.4981689453125,182.84130859375,0.9999092817306519
31,0.0,285.95257568359375,61.117366790771484,0.9999946355819702,307.05810546875,96.30635070800781,0.9999715089797974,284.49615478515625,109.78057861328125,0.9999431371688843,330.3312072753906,86.58132934570312,0.9996540546417236,295.22918701171875,168.24298095703125,0.999602735042572,350.2467956542969,151.21014404296875,0.9992017149925232,336.7504577636719,183.87930297851562,0.9998495578765869
32,0.0,285.95257568359375,61.117366790771484,0.9999946355819702,307.05810546875,96.30635070800781,0.9999715089797974,284.49615478515625,109.78057861328125,0.9999431371688843,330.3312072753906,86.58132934570312,0.9996540546417236,295.22918701171875,168.24298095703125,0.999602735042572,350.2467956542969,151.21014404296875,0.9992017149925232,336.7504577636719,183.87930297851562,0.9998495578765869
