,Session,Trial,Time-to-Target,Target,Success,Stim Paradigm,Path Efficiency,Shortest Distance,ToD,Average Speed,Total Distance,AD,Target Crosses
0,1.0,1,6.024474200748262,"[[453, 381], b'D']",1,Combined,0.08332657260920134,7.4900376731051015,0.5019987869209103,11.541710300126635,89.88774455218639,0.15381356601007412,0
1,1.0,2,10.013933181762695,"[[453, 184], b'B']",0,Combined,0.05099113019329633,7.231942208694772,0.5106217706182318,8.278794711138165,141.8274547216358,0.04907426630046746,0
2,1.0,3,1.4145315866621715,"[[453, 381], b'D']",1,Combined,0.10144785671693991,7.438542034898546,0.14350119772528966,10.961556645857222,73.32379683144599,0.6695822887051163,0
3,1.0,4,10.014770984649658,"[[256, 184], b'A']",0,Combined,0.12340460562738861,19.34144725533323,1.2358688638093054,12.460698356329011,156.7319724981201,0.06770328671944006,0
4,1.0,5,10.007092475891113,"[[256, 381], b'C']",0,Combined,0.21197683777753035,20.485886063912037,2.121271818386715,9.687707912827126,96.64209674366391,0.24124796510557994,1
5,1.0,6,10.016227960586548,"[[256, 381], b'C']",0,Combined,0.07270556974382904,9.547236205811611,0.7282355605585158,9.388412804740435,131.3136839371504,0.3812812157939951,0
6,1.0,7,10.002966403961182,"[[256, 381], b'C']",0,Combined,0.152918907357988,16.10773644781871,1.5296426928324063,10.739076339195076,105.33515263818876,0.11326530295477978,0
7,1.0,8,1.5036953668745738,"[[256, 184], b'A']",1,Combined,0.7518690329153621,12.723111474624282,1.1305819812912965,11.235119264188077,16.921978320201042,0.4784695412485406,0
8,1.0,9,0.5159236173781138,"[[453, 184], b'B']",1,Combined,1.1698958959926873,2.9996267631921745,0.6035769226163568,5.800912225909198,2.564011698363052,0.18044416261776983,0
9,1.0,10,3.871538041129945,"[[453, 381], b'D']",1,Combined,0.16816735126469803,10.568477877805373,0.6510662976973404,13.475761868780355,62.84500408863802,0.3814970571242814,0
10,1.0,11,10.004400491714478,"[[256, 381], b'C']",0,Combined,0.028085238957095582,3.951273188172312,0.28097597843228567,11.754783394014025,140.6886084967436,0.08098443349778167,1
11,1.0,12,10.007357597351074,"[[453, 381], b'D']",0,Combined,0.058707335725750875,7.0696846556372925,0.5875053021953331,12.06389562676855,120.42250884392132,0.1967926766115529,1
12,1.0,13,10.008541584014893,"[[256, 184], b'A']",0,Combined,0.11823669533039799,14.349964517497051,1.1833768819707877,12.156632008618457,121.36642078330954,0.27695143179564063,1
13,1.0,14,6.024474200748262,"[[453, 381], b'D']",1,Combined,0.08332657260920134,7.4900376731051015,0.5019987869209103,11.541710300126635,89.88774455218639,0.15381356601007412,0
14,1.0,15,10.013933181762695,"[[453, 184], b'B']",0,Combined,0.05099113019329633,7.231942208694772,0.5106217706182318,8.278794711138165,141.8274547216358,0.04907426630046746,0
15,1.0,16,1.4145315866621715,"[[453, 381], b'D']",1,Combined,0.10144785671693991,7.438542034898546,0.14350119772528966,10.961556645857222,73.32379683144599,0.6695822887051163,0
16,1.0,17,10.014770984649658,"[[256, 184], b'A']",0,Combined,0.12340460562738861,19.34144725533323,1.2358688638093054,12.460698356329011,156.7319724981201,0.06770328671944006,0
17,1.0,18,10.007092475891113,"[[256, 381], b'C']",0,Combined,0.21197683777753035,20.485886063912037,2.121271818386715,9.687707912827126,96.64209674366391,0.24124796510557994,1
18,1.0,19,10.016227960586548,"[[256, 381], b'C']",0,Combined,0.07270556974382904,9.547236205811611,0.7282355605585158,9.388412804740435,131.3136839371504,0.3812812157939951,0
19,1.0,20,10.002966403961182,"[[256, 381], b'C']",0,Combined,0.152918907357988,16.10773644781871,1.5296426928324063,10.739076339195076,105.33515263818876,0.11326530295477978,0
20,1.0,21,1.5036953668745738,"[[256, 184], b'A']",1,Combined,0.7518690329153621,12.723111474624282,1.1305819812912965,11.235119264188077,16.921978320201042,0.4784695412485406,0
21,1.0,22,0.5159236173781138,"[[453, 184], b'B']",1,Combined,1.1698958959926873,2.9996267631921745,0.6035769226163568,5.800912225909198,2.564011698363052,0.18044416261776983,0
22,1.0,23,3.871538041129945,"[[453, 381], b'D']",1,Combined,0.16816735126469803,10.568477877805373,0.6510662976973404,13.475761868780355,62.84500408863802,0.3814970571242814,0
23,1.0,24,10.004400491714478,"[[256, 381], b'C']",0,Combined,0.028085238957095582,3.951273188172312,0.28097597843228567,11.754783394014025,140.6886084967436,0.08098443349778167,1
24,1.0,25,10.007357597351074,"[[453, 381], b'D']",0,Combined,0.058707335725750875,7.0696846556372925,0.5875053021953331,12.06389562676855,120.42250884392132,0.1967926766115529,1
25,1.0,26,10.008541584014893,"[[256, 184], b'A']",0,Combined,0.11823669533039799,14.349964517497051,1.1833768819707877,12.156632008618457,121.36642078330954,0.27695143179564063,1
26,2.0,1,10.005267143249512,"[[453, 381], b'D']",0,Combined,0.04343462355485222,7.373033967280365,0.4345750119327742,11.074778489303828,169.75015238636044,0.160014844011184,0
27,2.0,2,10.015190124511719,"[[256, 381], b'C']",0,Combined,0.10349043926261538,13.044632624468802,1.0364764252843253,12.61565627187457,126.04674129720321,0.09165957572357192,1
28,2.0,3,10.010326147079468,"[[256, 381], b'C']",0,Combined,0.11896761983342898,16.188065178993263,1.190904675474384,13.62318198683272,136.07118644265373,0.15421725618052404,1
29,2.0,4,2.6094997534676203,"[[256, 184], b'A']",1,Combined,0.44435724338679883,11.883159370241486,1.159550117069403,7.562005372008422,26.74235549683068,0.18340262583538353,0
30,2.0,5,10.006149768829346,"[[453, 184], b'B']",0,Combined,0.10848364715319671,6.7999675633098144,1.0855036208837237,6.283635935452656,62.68195937132483,0.1517809866072809,0
31,2.0,6,10.005040645599365,"[[453, 184], b'B']",0,Combined,0.1198697630943929,6.857921448710689,1.1993018519377676,5.812140585007575,57.211437410703276,0.0423305029303318,0
32,2.0,7,10.007354021072388,"[[453, 184], b'B']",0,Combined,0.09185424054055852,7.870167510447933,0.9192179034261087,8.870431861238146,85.68104710389323,0.055698638899162066,1
33,2.0,8,0.5,"[[453, 381], b'D']",1,Combined,0.722610635359583,3.48048020694817,0.3613053176797915,11.022691648671525,4.816536093765386,0.9815879530019402,0
34,2.0,9,10.00190281867981,"[[453, 184], b'B']",0,Combined,0.07152224597433228,7.769490178823225,0.7153585536089847,11.106341796122738,108.63039985645192,0.05192969140642456,0
35,2.0,10,10.002361536026001,"[[453, 184], b'B']",0,Combined,0.07043379247270577,8.960653794718752,0.7045042566654299,13.014286765606762,127.22094722062779,0.03104998521750669,0
36,2.0,11,10.011314630508423,"[[256, 184], b'A']",0,Combined,0.13663848598288483,15.364271878274316,1.367930873810975,8.767899476878759,112.44468765702531,0.020483704423138453,0
37,2.0,12,10.008713960647583,"[[256, 184], b'A']",0,Combined,0.16425765100476333,15.73238497662429,1.6440078447545532,6.579449709522443,95.77870425145716,0.04326266311157178,0
38,2.0,13,10.005940675735474,"[[256, 184], b'A']",0,Combined,0.13510551581899843,15.675736763429155,1.351857776249539,11.703900734862678,116.0258829434471,0.05628556788367617,1
39,2.0,14,10.004013299942017,"[[256, 184], b'A']",0,Combined,0.15880370112789055,15.643493580668226,1.588674338163434,9.938418008564453,98.50836894582159,0.025454001147146493,0
40,2.0,15,9.769291518226503,"[[453, 381], b'D']",1,Combined,0.0773662750560321,7.191749706177065,0.7558136947016729,9.801104754727827,92.95716642643686,0.07992635552822726,0
41,2.0,16,10.004640579223633,"[[256, 381], b'C']",0,Combined,0.17656843607580774,16.035380486408098,1.7665037405740802,9.10811827903204,90.81680079854976,0.06283992097001141,1
42,2.0,17,10.011718988418579,"[[256, 184], b'A']",0,Combined,0.24738775948433078,18.110514916314848,2.4767767291316027,7.663830711220113,73.20699679751918,0.06745354248488385,1
43,2.0,18,10.012490510940552,"[[453, 381], b'D']",0,Combined,0.06336335521228406,6.690780407831802,0.6344249928043497,10.577016334358923,105.59384656030149,0.05760843849345452,0
44,2.0,19,3.301384377101111,"[[453, 184], b'B']",1,Combined,0.27875710666390235,6.66824407213407,0.9202843569461152,4.086810481334428,23.92134195944994,0.09155724123764977,0
45,2.0,20,10.003827810287476,"[[256, 381], b'C']",0,Combined,0.17028297237063825,15.560477991920314,1.7034815346198047,9.164912988957076,91.380117314674,0.29105221534194525,1
46,2.0,21,10.00260615348816,"[[256, 184], b'A']",0,Combined,0.1697265464491242,16.312018742716614,1.6977077979223034,10.137924826323674,96.10764540953036,0.1114490005078943,1
47,2.0,22,10.01194143295288,"[[453, 184], b'B']",0,Combined,0.052742804624395574,5.494132115295128,0.5280578709091248,10.749707310980503,104.16837243338176,0.10737565705319171,0
48,2.0,23,10.001072883605957,"[[256, 184], b'A']",0,Combined,0.12387169315258388,13.574746956369319,1.2388498314346643,10.988038733749848,109.58715918775796,0.03717337181748268,2
49,2.0,24,1.8960868101271373,"[[453, 381], b'D']",1,Combined,0.13320427288325057,2.887679513475739,0.2525668648665073,11.627611232026867,21.678580205957065,0.10086834858325613,0
50,2.0,25,10.01423954963684,"[[256, 184], b'A']",0,Combined,0.31037781717579865,14.71626117129477,3.1081978120918357,4.912223330049953,47.41402367347486,0.04851459751790835,0
51,2.0,26,7.66565197611612,"[[453, 381], b'D']",1,Combined,0.14430684024008714,10.640847480543238,1.1062060150534971,9.638880737792887,73.73765140196942,0.12576917377591038,0
