,Session,Trial,Time-to-Target,Target,Success,Stim Paradigm,Path Efficiency,Shortest Distance,ToD,Average Speed,Total Distance,AD,Target Crosses
94,2.0,45,10.017662525177002,"[[468, 396], b'I']",0,Combined,0.11757320940131334,7.3766559574663555,1.177808733784325,6.795760000292366,62.7409593990717,0.12216912793122567,1
95,2.0,46,10.011992692947388,"[[239, 163], b'A']",0,Combined,0.10763067171225313,11.298193460374106,1.0775974987200974,10.518475894031223,104.97187540164606,0.14008976482786942,3
96,2.0,47,10.00467848777771,"[[238, 395], b'C']",0,Combined,0.27797276370973345,18.18136319462268,2.781028129274887,7.047418917193201,65.40699510261423,0.021897478903998385,1
97,2.0,48,10.00614595413208,"[[238, 280], b'B']",0,Combined,0.1169721648028646,13.939968223354095,1.1704405535882545,11.943329264486115,119.17337981089251,0.02696566426763447,1
98,2.0,49,4.294251797691224,"[[354, 395], b'F']",1,Combined,0.21383038779620972,7.079280300299425,0.9182415271948852,8.821628732940079,33.10698901713777,0.08993927641167722,1
99,2.0,50,10.000765562057495,"[[354, 163], b'D']",0,Combined,0.13574757265996407,12.151461759107482,1.3575796497906663,9.541860803920668,89.51513107012119,0.16508730514509748,1
100,2.0,51,10.014459371566772,"[[354, 395], b'F']",0,Combined,0.0855999022482759,8.894341385797977,0.8572367432754463,10.445196847381824,103.90597596712935,0.08844733473810748,1
101,2.0,52,9.145534871116517,"[[470, 163], b'G']",1,Combined,0.10889591118513092,7.958301327820174,0.9959113530656221,8.000026561601839,73.08172769031233,0.126404473036624,2
102,2.0,53,10.015551567077637,"[[468, 396], b'I']",0,Combined,0.09858154366090856,7.906002070551899,0.9873485340979452,8.52284969234351,80.1975884831568,0.08927094065262449,1
103,2.0,54,10.005901336669922,"[[239, 163], b'A']",0,Combined,0.20664860365551235,17.28825594244064,2.067705539537664,9.066582003310069,83.66016337212,0.1389743266282541,1
104,2.0,55,10.006926774978638,"[[354, 395], b'F']",0,Combined,0.07046593836269263,8.22926909436716,0.7051474853256232,11.679464187727229,116.7836444894921,0.018064937783745273,0
105,2.0,56,10.006942510604858,"[[238, 280], b'B']",0,Combined,0.17083819370061332,15.04891415222075,1.7095679829776145,8.836312364287645,88.08869858805305,0.12487947362260762,1
106,2.0,57,0.813225027114626,"[[470, 163], b'G']",1,Combined,0.9915834294747118,10.42764094320783,0.8063804613209863,10.024684157588972,10.516150868648381,0.9234445781658502,0
107,2.0,58,10.010195255279541,"[[354, 280], b'E']",0,Combined,0.1587156698390301,10.647110469658648,1.5887748451611732,6.740240783144928,67.08291928866872,0.14966084158076132,2
108,2.0,59,10.001869678497314,"[[470, 163], b'G']",0,Combined,0.24433342301858646,19.397598359931397,2.4437910551330577,7.971179320074958,79.38986864869413,0.1292368092623429,1
109,3.0,1,5.089332970361861,"[[238, 395], b'C']",1,Combined,0.39779636192524037,19.0816000906925,2.0245181402361254,8.714873922725053,47.96826194775152,0.3559023396256515,1
110,3.0,2,10.001916408538818,"[[354, 395], b'F']",0,Combined,0.18368471045837814,16.800924249430953,1.8371991195313542,9.25029803911153,91.46610083933983,0.116463466578633,0
111,3.0,3,5.20479404737079,"[[354, 395], b'F']",1,Combined,0.3127701412277419,13.259582917275079,1.627904169257472,8.164799690554508,42.39401774487222,0.34504557465189617,1
112,3.0,4,10.006889581680298,"[[470, 280], b'H']",0,Combined,0.07070957059165774,4.799796335730549,0.7075828652787474,6.896130223667412,67.88043394364531,0.12373056924568149,0
113,3.0,5,10.014280557632446,"[[470, 280], b'H']",0,Combined,0.14485403364900082,13.921932772000266,1.4506089328658252,9.634071091623765,96.11008006677139,0.2287449135089745,0
114,3.0,6,10.000233173370361,"[[354, 395], b'F']",0,Combined,0.16775743795570555,11.860495733487886,1.6776134961242668,7.166292234795319,70.70026746962787,0.09081172729036152,1
115,3.0,7,10.014599561691284,"[[239, 163], b'A']",0,Combined,0.20630157877058228,16.445743986695053,2.0660277003320933,7.996269806670027,79.71700500161245,0.12719069734954236,1
116,3.0,8,10.00364089012146,"[[354, 163], b'D']",0,Combined,0.05850169026468101,4.518599617203879,0.5852299008729834,8.185930682923974,77.23878740529102,0.08148566390104882,1
117,3.0,9,6.074030993476747,"[[470, 163], b'G']",1,Combined,0.30669646808849627,16.454540256068025,1.8628838527593783,8.846329902912126,53.65089581442497,0.23162704185292984,0
118,3.0,10,10.015852212905884,"[[238, 280], b'B']",0,Combined,0.17221321111701474,16.7976695340232,1.7248620716579801,10.094884375111427,97.53995889786636,0.018828602265135948,1
119,3.0,11,10.004749774932861,"[[354, 395], b'F']",0,Combined,0.193817506790064,13.825318168118205,1.939095657435941,7.6927310792764345,71.33162734929452,0.1780366070523288,1
120,3.0,12,10.011297941207886,"[[468, 396], b'I']",0,Combined,0.16806930154513056,15.022581780236258,1.6825918525390129,8.987734008974341,89.38325822816812,0.1196009882528617,1
121,3.0,13,5.115641711250184,"[[470, 280], b'H']",1,Combined,0.17540056699332612,6.365158056499995,0.8972864566879915,7.99502565341282,36.2892672789489,0.2865707531496561,0
122,3.0,14,3.2107988879794167,"[[470, 280], b'H']",1,Combined,0.38124853565120587,11.33672618419488,1.2241123743126727,8.079555738997392,29.73578944986834,0.3676242216190575,0
123,3.0,15,10.00770378112793,"[[238, 280], b'B']",0,Combined,0.20147813222554645,16.883592454144562,2.016333465688194,8.927181738180124,83.79863495679064,0.03372524491139289,0
124,3.0,16,10.00945520401001,"[[354, 395], b'F']",0,Combined,0.4681916884173407,19.648137066810456,4.686343732103184,4.793097435434695,41.9660099760172,0.15204841281091847,2
125,3.0,17,10.002944469451904,"[[468, 396], b'I']",0,Combined,0.21563293996750352,20.811108331043965,2.1569643242795937,9.68466563104474,96.51173115842255,0.18971253000937385,2
126,3.0,18,10.015461444854736,"[[354, 395], b'F']",0,Combined,0.11224739556722474,12.270403192628024,1.1242094625888979,10.950885488444547,109.31570510497326,0.16112341501579708,4
127,3.0,19,10.005732774734497,"[[468, 396], b'I']",0,Combined,0.13426974955074972,12.612972435300083,1.343467233735329,9.425142261641868,93.93755836665785,0.17774194534575563,1
128,3.0,20,10.007620334625244,"[[468, 396], b'I']",0,Combined,0.28015082528204205,22.285449010722758,2.803643095854608,7.989773616243477,79.54803983992146,0.28171726426418753,0
129,3.0,21,10.018429517745972,"[[468, 396], b'I']",0,Combined,0.07831892330817376,8.051344716083634,0.784632613068691,10.297842167260496,102.80203526806342,0.25498466778063467,2
130,3.0,22,10.012428283691406,"[[238, 395], b'C']",0,Combined,0.23472557966749108,20.224760020772926,2.350173032768648,8.776032738466771,86.16342560288075,0.10212259356977779,0
131,3.0,23,10.010846376419067,"[[470, 280], b'H']",0,Combined,0.06919404694629412,5.819123292747096,0.6926909741420794,8.58001336119538,84.09861179623857,0.13902830669190377,1
132,3.0,24,8.189717648521302,"[[354, 163], b'D']",1,Combined,0.26083164613456494,16.942278389523278,2.13613753564111,7.944817289172261,64.95484210064998,0.24768733879501603,2
133,3.0,25,10.022705554962158,"[[239, 163], b'A']",0,Combined,7.7541787011708125,16.76802100543781,77.71784994239395,0.33524078374484145,2.162449648330388,0.5049434791091894,0
134,3.0,26,10.01747441291809,"[[239, 163], b'A']",0,Combined,0.20677689871206203,14.728174598403152,2.0713822920306373,7.146717353773354,71.22736964399594,0.20890288806441876,1
135,3.0,27,10.00879430770874,"[[238, 280], b'B']",0,Combined,0.18646838156371853,16.428188340376238,1.8663236759626074,8.839127909463446,88.10173715570393,0.10044725859999615,3
136,3.0,28,10.018021583557129,"[[238, 395], b'C']",0,Combined,0.30722499979261897,24.418022930120227,3.0777866789307913,7.969892629608638,79.47928373863691,0.1924828449263322,2
137,3.0,29,2.2541829328688365,"[[470, 280], b'H']",1,Combined,0.5043877964789336,16.562699197553975,1.1369823623701325,14.525122974671653,32.837232211358106,0.29669506422096237,3
138,3.0,30,10.003877878189087,"[[238, 280], b'B']",0,Combined,0.17518245003457567,16.66803037805519,1.7525038365478565,9.548498239755718,95.14669063462365,0.2044911533581323,1
139,3.0,31,10.011259078979492,"[[470, 163], b'G']",0,Combined,0.17742160252582964,15.9578774091668,1.7762136290938029,9.243728281233084,89.94326047102182,0.08486046573321589,2
140,3.0,32,10.005898714065552,"[[354, 163], b'D']",0,Combined,0.11608950647634612,10.3612241722924,1.1615798435681761,8.956346673556455,89.2520304959997,0.11110704854900258,1
141,3.0,33,3.7223318077269054,"[[239, 163], b'A']",1,Combined,0.2630732292355634,8.308346566518942,0.9792458489449694,6.5043715607976615,31.58187775571572,0.11011513400871892,0
142,3.0,34,10.00081181526184,"[[470, 280], b'H']",0,Combined,0.2599342970196819,10.248237083037683,2.5995539888262154,4.826103578864302,39.42625963768721,0.1482232740775949,1
143,3.0,35,10.010191679000854,"[[468, 396], b'I']",0,Combined,0.24364418085073122,17.568228585570704,2.438924951788969,7.43482660018026,72.1060873451925,0.026888292540383735,0
144,3.0,36,10.008641958236694,"[[354, 280], b'E']",0,Combined,0.16589445167129124,9.58167903871056,1.660378169635955,5.81117819253681,57.757682322589154,0.20550117583801694,2
145,3.0,37,10.014875650405884,"[[354, 163], b'D']",0,Combined,0.3095001336775327,16.586975199115297,3.099605352564488,5.405657802230503,53.59278848130391,0.26477421315990735,2
146,3.0,38,2.115025274337284,"[[470, 163], b'G']",1,Combined,0.5626855662084632,18.307394561453943,1.190094194035685,14.68730719331543,32.535745824820815,0.5102483409726536,0
147,3.0,39,10.00752329826355,"[[468, 396], b'I']",0,Combined,0.09543506524747976,8.037487528398737,0.9550686389354557,8.5644492846641,84.21943766220657,0.14594288794725724,1
148,3.0,40,1.3572400789412242,"[[470, 163], b'G']",1,Combined,0.2101995086468488,3.5758356625908343,0.2852911977092556,13.733459235606439,17.011627123251323,0.36549778284966733,0
149,3.0,41,10.01784634590149,"[[238, 395], b'C']",0,Combined,0.23152194129467246,18.23984134174999,2.319351233594854,7.905970822996313,78.78234451453136,0.30481457698469067,2
150,3.0,42,6.855107901588319,"[[468, 396], b'I']",1,Combined,0.3235727585867552,22.590750318742273,2.2181261741267955,10.1909026183465,69.81660142655464,0.1720886210664484,2
151,3.0,43,10.004287481307983,"[[238, 395], b'C']",0,Combined,0.1749016463788041,17.35651407167367,1.7497663513276256,7.402149311023674,99.23585301239945,0.26108482810066475,1
152,3.0,44,5.592591925272866,"[[238, 395], b'C']",1,Combined,0.3440444373348066,21.992702137372028,1.924100142173686,10.969330472373017,63.9240160595006,0.38730019754135225,1
153,3.0,45,10.005913972854614,"[[238, 280], b'B']",0,Combined,0.15940588274855727,15.258363188948772,1.5950015495490135,9.611623183113052,95.72020132416895,0.1542330262321911,5
154,3.0,46,0.8265832643660288,"[[239, 163], b'A']",1,Combined,0.6288929617189577,10.607149927731738,0.519832397234476,20.088844553063204,16.866383587342334,0.5034546862054103,0
155,3.0,47,1.9281605463179332,"[[470, 163], b'G']",1,Combined,0.4100376697624362,7.244418546488266,0.7906184573400713,12.000181475237367,17.667690265349204,0.40129250060087507,0
156,3.0,48,10.001256465911865,"[[238, 280], b'B']",0,Combined,0.18001949319414193,15.974455244308654,1.8004211202980889,9.094220002680476,88.73736372027784,0.10906053131023563,1
